"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 31, 2019","1,550.60","1,546.70","1,555.00","1,546.40","0.67K","0.34%"
"Dec 30, 2019","1,545.40","1,543.90","1,545.50","1,540.10","0.46K","0.06%"
"Dec 27, 2019","1,544.40","1,540.70","1,545.00","1,540.00","0.29K","0.27%"
"Dec 26, 2019","1,540.30","1,528.90","1,543.00","1,528.40","1.02K","2.41%"
"Dec 25, 2019","1,504.05","1,504.40","1,504.40","1,502.15","-","-1.73%"
"Dec 24, 2019","1,530.50","1,518.60","1,530.10","1,518.60","0.45K","1.06%"
"Dec 23, 2019","1,514.40","1,510.70","1,514.90","1,510.70","0.39K","0.53%"
"Dec 20, 2019","1,506.40","1,508.10","1,510.00","1,505.20","0.44K","-0.24%"
"Dec 19, 2019","1,510.00","1,505.40","1,510.40","1,503.50","0.57K","0.38%"
"Dec 18, 2019","1,504.30","1,506.40","1,508.50","1,501.70","1.56K","-0.17%"
"Dec 17, 2019","1,506.80","1,505.80","1,510.00","1,505.00","0.21K","0.01%"
"Dec 16, 2019","1,506.70","1,505.40","1,509.40","1,503.90","0.42K","-0.01%"
"Dec 13, 2019","1,506.90","1,493.00","1,507.90","1,493.00","0.47K","0.63%"
"Dec 12, 2019","1,497.50","1,511.20","1,514.00","1,494.10","0.17K","-0.17%"
"Dec 11, 2019","1,500.10","1,500.00","1,507.00","1,497.50","0.14K","0.46%"
"Dec 10, 2019","1,493.20","1,490.60","1,496.00","1,489.70","0.14K","0.23%"
"Dec 09, 2019","1,489.80","1,493.20","1,493.20","1,489.40","0.30K","-0.01%"
"Dec 06, 2019","1,489.90","1,503.00","1,506.00","1,488.00","0.44K","-1.17%"
"Dec 05, 2019","1,507.50","1,505.00","1,508.00","1,503.00","0.23K","0.20%"
"Dec 04, 2019","1,504.50","1,509.10","1,513.50","1,502.50","0.46K","-0.27%"
"Dec 03, 2019","1,508.60","1,491.10","1,510.30","1,491.10","0.45K","1.04%"
"Dec 02, 2019","1,493.10","1,494.00","1,495.30","1,485.00","0.17K","-0.23%"
"Nov 29, 2019","1,496.60","1,488.00","1,495.40","1,484.20","0.19K","2.35%"
"Nov 28, 2019","1,462.25","1,463.25","1,464.55","1,460.75","-","-1.49%"
"Nov 27, 2019","1,484.40","1,489.20","1,490.20","1,483.90","0.22K","-0.44%"
"Nov 26, 2019","1,491.00","1,484.30","1,492.00","1,481.00","0.31K","0.19%"
"Nov 25, 2019","1,488.10","1,490.90","1,492.00","1,485.20","0.94K","-0.42%"
"Nov 22, 2019","1,494.40","1,497.70","1,502.30","1,492.00","0.70K","0.03%"
"Nov 21, 2019","1,494.00","1,505.50","1,505.70","1,494.00","0.49K","-0.70%"
"Nov 20, 2019","1,504.50","1,505.50","1,509.20","1,498.00","0.69K","-0.02%"
"Nov 19, 2019","1,504.80","1,501.30","1,506.10","1,497.00","1.03K","0.16%"
"Nov 18, 2019","1,502.40","1,498.40","1,502.80","1,488.80","0.82K","0.22%"
"Nov 15, 2019","1,499.10","1,496.30","1,499.90","1,495.90","0.07K","-0.33%"
"Nov 14, 2019","1,504.00","1,495.10","1,504.70","1,494.80","0.84K","0.68%"
"Nov 13, 2019","1,493.90","1,489.90","1,498.10","1,489.90","0.74K","0.65%"
"Nov 12, 2019","1,484.20","1,487.80","1,488.50","1,480.00","0.93K","-0.26%"
"Nov 11, 2019","1,488.00","1,494.00","1,494.00","1,480.10","0.73K","-0.55%"
"Nov 08, 2019","1,496.30","1,500.50","1,503.00","1,488.80","0.35K","-0.09%"
"Nov 07, 2019","1,497.70","1,520.10","1,520.10","1,495.10","1.32K","-1.72%"
"Nov 06, 2019","1,523.90","1,516.70","1,525.40","1,516.10","0.69K","0.62%"
"Nov 05, 2019","1,514.50","1,535.00","1,535.00","1,513.00","1.77K","-1.76%"
"Nov 04, 2019","1,541.60","1,544.80","1,544.80","1,541.00","0.83K","0.02%"
"Nov 01, 2019","1,541.30","1,542.10","1,545.00","1,538.00","0.20K","-0.17%"
"Oct 31, 2019","1,544.00","1,527.00","1,545.00","1,527.00","0.17K","1.15%"
"Oct 30, 2019","1,526.50","1,520.80","1,526.50","1,513.20","1.90K","0.39%"
"Oct 29, 2019","1,520.60","1,524.20","1,524.20","1,515.50","0.22K","-0.34%"
"Oct 28, 2019","1,525.80","1,535.70","1,536.20","1,523.50","0.16K","-0.61%"
"Oct 25, 2019","1,535.10","1,537.50","1,549.90","1,535.00","0.07K","0.08%"
"Oct 24, 2019","1,533.90","1,524.30","1,534.70","1,522.00","0.28K","0.59%"
"Oct 23, 2019","1,524.90","1,522.00","1,526.10","1,522.00","0.03K","0.55%"
"Oct 22, 2019","1,516.60","1,517.30","1,519.00","1,515.00","0.01K","-0.05%"
"Oct 21, 2019","1,517.30","1,524.90","1,524.90","1,515.00","0.11K","-0.37%"
"Oct 18, 2019","1,523.00","1,526.10","1,526.10","1,519.50","0.16K","-0.31%"
"Oct 17, 2019","1,527.80","1,519.90","1,527.60","1,519.90","0.21K","0.29%"
"Oct 16, 2019","1,523.40","1,515.50","1,522.20","1,510.00","0.20K","0.68%"
"Oct 15, 2019","1,513.10","1,522.90","1,524.50","1,513.00","0.23K","-0.92%"
"Oct 14, 2019","1,527.10","1,529.00","1,530.00","1,524.40","0.03K","0.61%"
"Oct 11, 2019","1,517.80","1,533.70","1,534.60","1,508.00","1.04K","-0.78%"
"Oct 10, 2019","1,529.70","1,548.00","1,548.00","1,526.00","0.13K","-0.74%"
"Oct 09, 2019","1,541.10","1,539.70","1,543.00","1,535.00","0.43K","0.60%"
"Oct 08, 2019","1,531.90","1,524.20","1,540.00","1,522.60","0.43K","-0.04%"
"Oct 07, 2019","1,532.50","1,538.90","1,538.90","1,522.20","0.16K","-0.53%"
"Oct 04, 2019","1,540.70","1,541.30","1,541.30","1,530.20","0.07K","-0.04%"
"Oct 03, 2019","1,541.30","1,536.80","1,551.80","1,535.20","0.45K","0.29%"
"Oct 02, 2019","1,536.80","1,512.80","1,536.30","1,509.90","0.34K","1.24%"
"Oct 01, 2019","1,518.00","1,502.60","1,520.00","1,499.00","0.22K","1.05%"
"Sep 30, 2019","1,502.30","1,533.00","1,533.00","1,500.10","0.51K","-2.20%"
"Sep 27, 2019","1,536.10","1,538.30","1,538.30","1,525.70","0.17K","-0.58%"
"Sep 26, 2019","1,545.00","1,538.90","1,547.00","1,538.00","0.25K","0.19%"
"Sep 25, 2019","1,542.00","1,572.00","1,572.00","1,539.10","0.25K","-1.79%"
"Sep 24, 2019","1,570.10","1,560.10","1,573.00","1,554.90","0.51K","0.54%"
"Sep 23, 2019","1,561.60","1,556.60","1,562.50","1,556.60","0.02K","1.05%"
"Sep 20, 2019","1,545.30","1,537.80","1,553.50","1,537.80","0.10K","0.58%"
"Sep 19, 2019","1,536.40","1,528.80","1,540.40","1,528.80","0.16K","-0.63%"
"Sep 18, 2019","1,546.10","1,538.90","1,549.00","1,530.40","0.50K","0.13%"
"Sep 17, 2019","1,544.10","1,538.80","1,542.30","1,538.80","0.01K","0.12%"
"Sep 16, 2019","1,542.30","1,542.60","1,546.50","1,536.40","0.69K","0.76%"
"Sep 13, 2019","1,530.70","1,543.40","1,543.40","1,525.60","0.18K","-0.46%"
"Sep 12, 2019","1,537.80","1,530.40","1,558.60","1,530.40","0.41K","0.35%"
"Sep 11, 2019","1,532.40","1,528.80","1,534.40","1,528.80","0.04K","0.28%"
"Sep 10, 2019","1,528.10","1,531.90","1,532.60","1,524.90","0.16K","-0.75%"
"Sep 09, 2019","1,539.60","1,540.10","1,546.60","1,534.10","0.24K","-0.24%"
"Sep 06, 2019","1,543.30","1,551.00","1,559.90","1,539.20","0.06K","-0.62%"
"Sep 05, 2019","1,552.90","1,579.50","1,584.10","1,544.90","0.10K","-2.17%"
"Sep 04, 2019","1,587.40","1,582.70","1,590.70","1,572.00","0.34K","0.27%"
"Sep 03, 2019","1,583.20","1,562.80","1,583.90","1,561.20","0.24K","3.13%"
"Sep 02, 2019","1,535.15","1,537.95","1,540.05","1,528.15","-","-0.19%"
"Sep 01, 2019","1,538.05","1,535.25","1,542.90","1,535.25","-","-1.23%"
"Aug 30, 2019","1,557.20","1,564.10","1,566.90","1,555.00","0.45K","-0.43%"
"Aug 29, 2019","1,564.00","1,571.90","1,578.80","1,562.00","0.25K","-0.72%"
"Aug 28, 2019","1,575.30","1,572.30","1,578.00","1,571.60","0.24K","-0.17%"
"Aug 27, 2019","1,578.00","1,566.20","1,579.30","1,564.60","0.17K","0.95%"
"Aug 26, 2019","1,563.10","1,584.50","1,584.50","1,563.20","0.07K","-0.03%"
"Aug 23, 2019","1,563.50","1,539.00","1,563.50","1,537.30","0.26K","1.90%"
"Aug 22, 2019","1,534.40","1,534.30","1,538.80","1,530.50","0.25K","-0.46%"
"Aug 21, 2019","1,541.50","1,532.70","1,540.60","1,532.70","0.56K","0.01%"
"Aug 20, 2019","1,541.30","1,530.20","1,540.70","1,530.20","0.17K","0.27%"
"Aug 19, 2019","1,537.20","1,543.90","1,543.90","1,531.00","0.35K","-0.77%"
"Aug 16, 2019","1,549.20","1,557.40","1,557.70","1,541.30","0.16K","-0.48%"
"Aug 15, 2019","1,556.70","1,553.00","1,561.20","1,546.00","0.29K","0.17%"
"Aug 14, 2019","1,554.00","1,538.50","1,553.10","1,532.60","0.24K","0.86%"
"Aug 13, 2019","1,540.70","1,556.20","1,571.70","1,523.10","0.07K","-0.15%"
"Aug 12, 2019","1,543.00","1,536.00","1,550.10","1,526.40","0.16K","0.55%"
"Aug 09, 2019","1,534.50","1,542.80","1,543.80","1,535.00","0.09K","-0.03%"
"Aug 08, 2019","1,535.00","1,533.00","1,542.10","1,532.60","0.06K","-0.62%"
"Aug 07, 2019","1,544.60","1,510.60","1,547.70","1,510.60","0.11K","2.31%"
"Aug 06, 2019","1,509.70","1,507.20","1,511.10","1,498.60","0.14K","0.47%"
"Aug 05, 2019","1,502.60","1,487.40","1,505.00","1,487.40","0.07K","1.16%"
"Aug 02, 2019","1,485.30","1,476.20","1,476.20","1,476.20","0.08K","1.63%"
"Aug 01, 2019","1,461.50","1,450.80","1,485.60","1,443.30","0.15K","-0.33%"
"Jul 31, 2019","1,466.30","1,460.50","1,469.60","1,452.90","0.13K","-0.27%"
"Jul 30, 2019","1,470.30","1,469.00","1,472.40","1,469.00","0.02K","0.59%"
"Jul 29, 2019","1,461.70","1,461.70","1,461.70","1,461.70","1.05K","0.09%"
"Jul 26, 2019","1,460.40","1,460.40","1,460.40","1,460.40","0.56K","0.41%"
"Jul 25, 2019","1,454.40","1,465.10","1,468.00","1,456.10","0.81K","-0.58%"
"Jul 24, 2019","1,462.90","1,467.20","1,467.20","1,467.20","0.04K","0.14%"
"Jul 23, 2019","1,460.80","1,458.60","1,459.60","1,458.60","0.25K","-0.35%"
"Jul 22, 2019","1,466.00","1,466.00","1,466.00","1,466.00","0.61K","0.03%"
"Jul 19, 2019","1,465.50","1,483.30","1,487.40","1,461.50","0.02K","-0.12%"
"Jul 18, 2019","1,467.20","1,464.40","1,488.50","1,459.40","0.02K","0.32%"
"Jul 17, 2019","1,462.50","1,455.00","1,467.30","1,455.00","0.02K","0.85%"
"Jul 16, 2019","1,450.20","1,453.40","1,453.40","1,453.40","0.02K","-0.14%"
"Jul 15, 2019","1,452.30","1,452.30","1,452.30","1,452.30","0.99K","0.10%"
"Jul 12, 2019","1,450.90","1,450.90","1,450.90","1,450.90","0.05K","0.39%"
"Jul 11, 2019","1,445.30","1,461.40","1,467.20","1,461.40","0.01K","-0.36%"
"Jul 10, 2019","1,450.50","1,450.50","1,450.50","1,450.50","0.07K","0.85%"
"Jul 09, 2019","1,438.30","1,430.60","1,430.80","1,430.60","0.02K","0.07%"
"Jul 08, 2019","1,437.30","1,436.90","1,436.90","1,436.90","0.05K","0.05%"
"Jul 05, 2019","1,436.60","1,428.00","1,433.00","1,428.00","0.02K","0.92%"
"Jul 04, 2019","1,423.55","1,421.25","1,426.65","1,412.85","-","-2.23%"
"Jul 03, 2019","1,456.00","1,465.50","1,465.50","1,461.90","0.00K","0.91%"
"Jul 02, 2019","1,442.80","1,428.60","1,428.60","1,428.60","0.07K","1.35%"
"Jul 01, 2019","1,423.60","1,444.00","1,444.00","1,424.40","0.01K","-1.60%"
"Jun 28, 2019","1,446.80","1,451.00","1,451.00","1,445.70","0.06K","0.16%"
"Jun 27, 2019","1,444.50","1,444.50","1,444.50","1,444.50","0.06K","-0.23%"
"Jun 26, 2019","1,447.80","1,441.90","1,445.40","1,440.50","0.04K","-0.24%"
"Jun 25, 2019","1,451.30","1,461.30","1,473.90","1,448.70","0.09K","0.03%"
"Jun 24, 2019","1,450.90","1,439.10","1,449.60","1,439.00","0.01K","1.27%"
"Jun 21, 2019","1,432.70","1,444.00","1,444.00","1,419.60","0.02K","0.23%"
"Jun 20, 2019","1,429.40","1,419.10","1,428.70","1,417.40","0.41K","3.25%"
"Jun 19, 2019","1,384.40","1,382.10","1,382.10","1,382.10","0.09K","-0.22%"
"Jun 18, 2019","1,387.40","1,379.70","1,394.50","1,379.70","0.18K","0.57%"
"Jun 17, 2019","1,379.60","1,379.70","1,384.20","1,379.70","0.02K","-0.14%"
"Jun 14, 2019","1,381.50","1,389.20","1,389.20","1,379.80","0.04K","0.06%"
"Jun 13, 2019","1,380.70","1,378.30","1,378.70","1,378.30","0.00K","0.50%"
"Jun 12, 2019","1,373.80","1,373.80","1,373.80","1,373.80","0.01K","0.35%"
"Jun 11, 2019","1,369.00","1,369.00","1,369.00","1,369.00","1.01K","0.15%"
"Jun 10, 2019","1,366.90","1,378.00","1,378.00","1,367.00","0.01K","-1.09%"
"Jun 07, 2019","1,381.90","1,388.50","1,388.50","1,382.40","0.05K","0.25%"
"Jun 06, 2019","1,378.50","1,370.00","1,370.00","1,370.00","0.09K","0.61%"
"Jun 05, 2019","1,370.20","1,376.60","1,376.60","1,368.80","0.16K","0.27%"
"Jun 04, 2019","1,366.50","1,366.50","1,366.50","1,366.50","0.03K","0.09%"
"Jun 03, 2019","1,365.30","1,356.50","1,356.50","1,356.50","0.07K","1.16%"
"May 31, 2019","1,349.60","1,342.90","1,347.80","1,342.90","0.22K","1.25%"
"May 30, 2019","1,332.90","1,332.40","1,332.40","1,332.40","0.33K","0.48%"
"May 29, 2019","1,326.50","1,327.80","1,327.80","1,327.80","0.00K","0.24%"
"May 28, 2019","1,323.30","1,322.60","1,322.60","1,322.60","0.12K","2.98%"
"May 27, 2019","1,284.95","1,284.25","1,286.85","1,283.25","-","0.06%"
"May 26, 2019","1,284.15","1,284.20","1,285.15","1,283.65","-","-3.45%"
"May 24, 2019","1,330.10","1,329.20","1,329.20","1,329.20","0.00K","-0.13%"
"May 23, 2019","1,331.80","1,328.40","1,328.40","1,328.40","0.00K","0.79%"
"May 22, 2019","1,321.30","1,321.30","1,321.30","1,321.30","0.02K","0.09%"
"May 21, 2019","1,320.10","1,320.10","1,320.10","1,320.10","0.10K","-0.31%"
"May 20, 2019","1,324.20","1,324.20","1,324.20","1,324.20","0.08K","0.13%"
"May 17, 2019","1,322.50","1,322.50","1,322.50","1,322.50","0.21K","-0.80%"
"May 16, 2019","1,333.10","1,333.10","1,333.10","1,333.10","0.11K","-0.85%"
"May 15, 2019","1,344.50","1,344.50","1,344.50","1,344.50","0.06K","0.08%"
"May 14, 2019","1,343.40","1,343.40","1,343.40","1,343.40","0.20K","-0.50%"
"May 13, 2019","1,350.20","1,350.20","1,350.20","1,350.20","0.12K","0.97%"
"May 10, 2019","1,337.20","1,337.20","1,337.20","1,337.20","0.05K","0.16%"
"May 09, 2019","1,335.10","1,335.10","1,335.10","1,335.10","0.04K","0.28%"
"May 08, 2019","1,331.40","1,338.00","1,338.00","1,338.00","0.05K","-0.33%"
"May 07, 2019","1,335.80","1,335.80","1,335.80","1,335.80","0.12K","0.13%"
"May 06, 2019","1,334.00","1,334.00","1,334.00","1,334.00","0.01K","0.17%"
"May 03, 2019","1,331.70","1,331.70","1,331.70","1,331.70","0.02K","0.72%"
"May 02, 2019","1,322.20","1,323.00","1,323.00","1,323.00","0.00K","-0.90%"
"May 01, 2019","1,334.20","1,334.20","1,334.20","1,334.20","0.26K","-0.11%"
"Apr 30, 2019","1,335.70","1,335.70","1,335.70","1,335.70","0.21K","0.31%"
"Apr 29, 2019","1,331.60","1,331.60","1,331.60","1,331.60","0.14K","-0.57%"
"Apr 26, 2019","1,339.20","1,339.20","1,339.20","1,339.20","0.38K","0.68%"
"Apr 25, 2019","1,330.20","1,330.20","1,330.20","1,330.20","0.00K","0.02%"
"Apr 24, 2019","1,329.90","1,329.90","1,329.90","1,329.90","0.15K","0.46%"
"Apr 23, 2019","1,323.80","1,323.80","1,323.80","1,323.80","0.01K","-0.35%"
"Apr 22, 2019","1,328.50","1,328.50","1,328.50","1,328.50","0.00K","3.96%"
"Apr 19, 2019","1,277.90","1,277.90","1,277.90","1,277.90","-","-3.69%"
"Apr 18, 2019","1,326.90","1,326.90","1,326.90","1,326.90","0.08K","-0.05%"
"Apr 17, 2019","1,327.60","1,327.60","1,327.60","1,327.60","0.06K","-0.04%"
"Apr 16, 2019","1,328.10","1,329.10","1,329.10","1,329.00","0.05K","-1.07%"
"Apr 15, 2019","1,342.40","1,342.40","1,342.40","1,342.40","0.02K","-0.29%"
"Apr 12, 2019","1,346.30","1,346.30","1,346.30","1,346.30","0.23K","0.22%"
"Apr 11, 2019","1,343.40","1,356.60","1,356.60","1,356.60","0.00K","-1.50%"
"Apr 10, 2019","1,363.90","1,363.90","1,363.90","1,363.90","0.08K","0.40%"
"Apr 09, 2019","1,358.40","1,358.40","1,358.40","1,358.40","0.00K","0.48%"
"Apr 08, 2019","1,351.90","1,351.90","1,351.90","1,351.90","0.00K","0.50%"
"Apr 05, 2019","1,345.20","1,345.20","1,345.20","1,345.20","0.05K","0.13%"
"Apr 04, 2019","1,343.50","1,343.50","1,343.50","1,343.50","0.04K","-0.04%"
"Apr 03, 2019","1,344.00","1,344.00","1,344.00","1,344.00","0.05K","0.01%"
"Apr 02, 2019","1,343.90","1,340.80","1,343.20","1,340.80","0.00K","0.09%"
"Apr 01, 2019","1,342.70","1,342.70","1,342.70","1,342.70","0.03K","-0.25%"
"Mar 29, 2019","1,346.00","1,354.10","1,354.10","1,354.10","0.00K","0.27%"
"Mar 28, 2019","1,342.40","1,348.00","1,348.00","1,342.20","0.01K","-1.57%"
"Mar 27, 2019","1,363.80","1,363.80","1,363.80","1,363.80","0.04K","-0.40%"
"Mar 26, 2019","1,369.30","1,369.30","1,369.30","1,369.30","0.01K","-0.64%"
"Mar 25, 2019","1,378.10","1,378.10","1,378.10","1,378.10","0.10K","0.64%"
"Mar 22, 2019","1,369.30","1,368.20","1,368.20","1,368.20","0.03K","0.35%"
"Mar 21, 2019","1,364.50","1,364.50","1,364.50","1,364.50","0.12K","0.37%"
"Mar 20, 2019","1,359.50","1,359.50","1,359.50","1,359.50","0.02K","-0.38%"
"Mar 19, 2019","1,364.70","1,364.70","1,364.70","1,364.70","0.00K","0.39%"
"Mar 18, 2019","1,359.40","1,359.40","1,359.40","1,359.40","0.01K","-0.09%"
"Mar 15, 2019","1,360.60","1,360.60","1,360.60","1,360.60","0.01K","0.57%"
"Mar 14, 2019","1,352.90","1,352.90","1,352.90","1,352.90","0.23K","-1.11%"
"Mar 13, 2019","1,368.10","1,368.10","1,368.10","1,368.10","0.02K","0.85%"
"Mar 12, 2019","1,356.60","1,356.60","1,356.60","1,356.60","0.08K","0.49%"
"Mar 11, 2019","1,350.00","1,350.00","1,350.00","1,350.00","0.00K","-0.63%"
"Mar 08, 2019","1,358.50","1,358.50","1,358.50","1,358.50","0.00K","1.01%"
"Mar 07, 2019","1,344.90","1,344.90","1,344.90","1,344.90","0.04K","-0.12%"
"Mar 06, 2019","1,346.50","1,346.50","1,346.50","1,346.50","0.00K","0.22%"
"Mar 05, 2019","1,343.50","1,343.50","1,343.50","1,343.50","0.00K","-0.21%"
"Mar 04, 2019","1,346.30","1,346.30","1,346.30","1,346.30","0.02K","-0.88%"
"Mar 01, 2019","1,358.30","1,358.30","1,358.30","1,358.30","0.13K","-1.24%"
"Feb 28, 2019","1,375.30","1,374.00","1,374.00","1,374.00","0.01K","-0.38%"
"Feb 27, 2019","1,380.50","1,380.50","1,380.50","1,380.50","0.00K","-0.53%"
"Feb 26, 2019","1,387.90","1,387.90","1,387.90","1,387.90","0.00K","-0.08%"
"Feb 25, 2019","1,389.00","1,389.00","1,389.00","1,389.00","0.00K","-0.25%"
"Feb 22, 2019","1,392.50","1,392.50","1,392.50","1,392.50","0.02K","0.38%"
"Feb 21, 2019","1,387.20","1,388.00","1,388.00","1,388.00","0.03K","-1.39%"
"Feb 20, 2019","1,406.70","1,406.70","1,406.70","1,406.70","0.15K","0.20%"
"Feb 19, 2019","1,403.90","1,403.90","1,403.90","1,403.90","0.04K","5.59%"
"Feb 18, 2019","1,329.55","1,324.35","1,330.75","1,324.05","-","0.40%"
"Feb 17, 2019","1,324.25","1,324.65","1,324.95","1,323.85","-","-4.12%"
"Feb 15, 2019","1,381.20","1,381.20","1,381.20","1,381.20","0.03K","0.58%"
"Feb 14, 2019","1,373.20","1,373.20","1,373.20","1,373.20","0.07K","-0.10%"
"Feb 13, 2019","1,374.60","1,374.60","1,374.60","1,374.60","0.05K","0.10%"
"Feb 12, 2019","1,373.20","1,373.20","1,373.20","1,373.20","0.00K","0.15%"
"Feb 11, 2019","1,371.20","1,371.20","1,371.20","1,371.20","0.03K","-0.48%"
"Feb 08, 2019","1,377.80","1,377.80","1,377.80","1,377.80","0.05K","0.31%"
"Feb 07, 2019","1,373.60","1,373.60","1,373.60","1,373.60","0.00K","-0.01%"
"Feb 06, 2019","1,373.80","1,373.80","1,373.80","1,373.80","0.00K","-0.35%"
"Feb 05, 2019","1,378.60","1,378.60","1,378.60","1,378.60","0.04K","0.02%"
"Feb 04, 2019","1,378.30","1,378.30","1,378.30","1,378.30","0.00K","-0.20%"
"Feb 01, 2019","1,381.10","1,382.60","1,382.60","1,382.60","0.01K","-0.21%"
"Jan 31, 2019","1,384.00","1,384.00","1,384.00","1,384.00","0.08K","0.59%"
"Jan 30, 2019","1,375.90","1,377.60","1,377.60","1,377.60","0.06K","0.02%"
"Jan 29, 2019","1,375.60","1,375.60","1,375.60","1,375.60","0.20K","0.42%"
"Jan 28, 2019","1,369.80","1,369.80","1,369.80","1,369.80","0.00K","0.43%"
"Jan 25, 2019","1,364.00","1,360.00","1,360.00","1,360.00","0.01K","1.42%"
"Jan 24, 2019","1,344.90","1,344.90","1,344.90","1,344.90","0.05K","-0.33%"
"Jan 23, 2019","1,349.30","1,349.30","1,349.30","1,349.30","0.02K","0.07%"
"Jan 22, 2019","1,348.40","1,348.40","1,348.40","1,348.40","0.15K","5.42%"
"Jan 21, 2019","1,279.05","1,281.95","1,282.95","1,276.15","-","-0.23%"
"Jan 20, 2019","1,282.05","1,281.30","1,282.70","1,280.50","-","-4.90%"
"Jan 18, 2019","1,348.10","1,348.10","1,348.10","1,348.10","0.00K","-0.72%"
"Jan 17, 2019","1,357.90","1,357.90","1,357.90","1,357.90","0.03K","-0.10%"
"Jan 16, 2019","1,359.30","1,359.30","1,359.30","1,359.30","0.00K","0.41%"
"Jan 15, 2019","1,353.70","1,353.70","1,353.70","1,353.70","0.01K","-0.26%"
"Jan 14, 2019","1,357.20","1,357.20","1,357.20","1,357.20","0.40K","0.13%"
"Jan 11, 2019","1,355.40","1,355.40","1,355.40","1,355.40","0.05K","0.18%"
"Jan 10, 2019","1,353.00","1,353.00","1,353.00","1,353.00","0.55K","-0.32%"
"Jan 09, 2019","1,357.30","1,357.30","1,357.30","1,357.30","0.10K","0.46%"
